time,seconds_elapsed,z,y,x
1682351610812302000,2.751302001953125,0.3101644515991211,-3.5052285194396973,1.9501253366470337
1682351610822301000,2.761301025390625,0.3638601303100586,-3.5390818119049072,2.3042232990264893
1682351610832299800,2.7712998046875,0.5703945159912109,-3.627835750579834,2.5008411407470703
1682351610842298600,2.781298583984375,0.820124626159668,-3.789201259613037,2.5410618782043457
1682351610852297500,2.79129736328125,1.0911550521850586,-3.930858612060547,2.467677354812622
1682351610862296300,2.80129638671875,1.295339584350586,-3.9360055923461914,2.23881459236145
1682351610872295200,2.811295166015625,1.3680248260498047,-3.9153151512145996,1.9398672580718994
1682351610882293800,2.821293701171875,1.2634716033935547,-3.874990701675415,1.6600298881530762
1682351610892292600,2.831292724609375,1.0503292083740234,-3.794503927230835,1.4868438243865967
1682351610902291200,2.841291259765625,0.7534513473510742,-3.657254219055176,1.3725786209106445
1682351610912290000,2.8512900390625,0.42054080963134766,-3.4615285396575928,1.3623135089874268
1682351610922288600,2.86128857421875,0.0750875473022461,-3.23832368850708,1.4467837810516357
1682351610932287500,2.87128759765625,-0.22668933868408203,-2.9886608123779297,1.4989464282989502
1682351610942286000,2.8812861328125,-0.49585723876953125,-2.8324081897735596,1.5556501150131226
1682351610952285000,2.891284912109375,-0.6687211990356445,-2.7511911392211914,1.6380317211151123
1682351610962283800,2.90128369140625,-0.8084464073181152,-2.7290894985198975,1.697908878326416
1682351610972282400,2.911282470703125,-0.860929012298584,-2.6447935104370117,1.6081078052520752
1682351610982281200,2.92128125,-0.6519923210144043,-2.5879390239715576,1.5176852941513062
1682351610992280000,2.931280029296875,-0.46699953079223633,-2.5363762378692627,1.3233675956726074
1682351611002278700,2.941278564453125,-0.21477508544921875,-2.5320680141448975,1.1719006299972534
1682351611012277500,2.951277587890625,-0.08162212371826172,-2.5104730129241943,1.13429856300354
1682351611022276400,2.9612763671875,-0.028090476989746094,-2.462045669555664,1.0903679132461548
1682351611032275000,2.97127490234375,-0.010928153991699219,-2.392029285430908,1.044742226600647
1682351611042273800,2.981273681640625,-0.0209197998046875,-2.282719373703003,1.0411691665649414
1682351611052272400,2.9912724609375,0.1377573013305664,-2.2665963172912598,1.049936294555664
1682351611062271200,3.001271240234375,0.363861083984375,-2.2626757621765137,1.0893075466156006
1682351611072270000,3.01127001953125,0.7574806213378906,-2.2434332370758057,1.054648995399475
1682351611082268700,3.0212685546875,1.1871891021728516,-2.261338233947754,1.00474214553833
1682351611092267500,3.031267578125,1.54864501953125,-2.3252928256988525,0.9589203596115112
1682351611102266000,3.04126611328125,1.7785911560058594,-2.404081344604492,0.8601299524307251
1682351611112265000,3.051264892578125,1.9738702774047852,-2.434718608856201,0.6992988586425781
1682351611122263800,3.061263916015625,2.1396732330322266,-2.4805033206939697,0.5692200660705566
1682351611132262400,3.071262451171875,2.1728668212890625,-2.5301544666290283,0.5444341897964478
1682351611142261200,3.08126123046875,2.1455936431884766,-2.546412944793701,0.5449323654174805
1682351611152260000,3.091260009765625,2.0770254135131836,-2.516887664794922,0.5930191278457642
1682351611162258700,3.1012587890625,1.9688711166381836,-2.4830453395843506,0.6965982913970947
1682351611172257500,3.111257568359375,1.9468317031860352,-2.468747615814209,0.7772822380065918
1682351611182256400,3.12125634765625,1.975773811340332,-2.446988821029663,0.7971681356430054
1682351611192255000,3.1312548828125,2.007052421569824,-2.401425361633301,0.7983641624450684
1682351611202253800,3.14125390625,2.0294809341430664,-2.367886543273926,0.7553519010543823
1682351611212252700,3.151252685546875,1.9846019744873047,-2.421510934829712,0.7720719575881958
1682351611222251300,3.161251220703125,2.1281604766845703,-2.418684244155884,0.7941673994064331
1682351611232250000,3.17125,2.3544225692749023,-2.4817605018615723,0.9044253826141357
1682351611242248700,3.181248779296875,2.605854034423828,-2.6590049266815186,0.9709011316299438
1682351611252247600,3.19124755859375,2.9799013137817383,-2.86572265625,0.9613974094390869
1682351611262246100,3.20124609375,3.365224838256836,-3.0810999870300293,0.8544178009033203
1682351611272245000,3.211244873046875,3.6207056045532227,-3.2314393520355225,0.6385775804519653
1682351611282243600,3.22124365234375,3.7111740112304688,-3.4213311672210693,0.41770923137664795
1682351611292242400,3.231242431640625,3.653806686401367,-3.623861312866211,0.37110912799835205
1682351611302241000,3.241240966796875,3.397793769836426,-3.76369047164917,0.38854682445526123
1682351611312239900,3.251239990234375,2.9708852767944336,-3.841320276260376,0.38371193408966064
1682351611322238500,3.261238525390625,2.4704647064208984,-3.8757781982421875,0.37774133682250977
1682351611332237300,3.2712373046875,1.8712520599365234,-3.822490692138672,0.30351054668426514
1682351611342236000,3.28123583984375,1.1894760131835938,-3.719411849975586,0.2719237804412842
1682351611352234800,3.29123486328125,0.5717649459838867,-3.638284206390381,0.2565131187438965
1682351611362233300,3.3012333984375,0.05635643005371094,-3.5688743591308594,0.2870960235595703
1682351611372232200,3.311232177734375,-0.2760009765625,-3.4958465099334717,0.2988927364349365
1682351611382231000,3.32123095703125,-0.40424442291259766,-3.439753532409668,0.3049076795578003
1682351611392229600,3.331229736328125,-0.33336639404296875,-3.517622947692871,0.4210495948791504
1682351611402228500,3.341228515625,-0.2476511001586914,-3.667426824569702,0.5836700201034546
1682351611412227300,3.351227294921875,-0.045332908630371094,-3.796992063522339,0.7501218318939209
1682351611422226200,3.36122607421875,0.24580001831054688,-4.015837669372559,0.9488117694854736
1682351611432224800,3.371224853515625,0.5842018127441406,-4.18754768371582,1.0676977634429932
1682351611442223600,3.3812236328125,0.8848800659179688,-4.376229286193848,1.210581660270691
1682351611452222200,3.39122216796875,1.1753978729248047,-4.5007781982421875,1.2332273721694946
1682351611462221000,3.401220947265625,1.4263124465942383,-4.519009590148926,1.1192350387573242
1682351611472219600,3.4112197265625,1.6362943649291992,-4.513480186462402,0.9881841540336609
1682351611482218500,3.421218505859375,1.756087303161621,-4.522056579589844,0.9143790602684021
1682351611492217300,3.43121728515625,1.755925178527832,-4.485498905181885,0.8488085269927979
1682351611502216000,3.4412158203125,1.5269756317138672,-4.473446369171143,0.8437057137489319
1682351611512214800,3.45121484375,1.1039485931396484,-4.43563175201416,0.8817957043647766
1682351611522213600,3.461213623046875,0.6197662353515625,-4.29976224899292,0.9112693071365356
1682351611532212200,3.471212158203125,0.02595233917236328,-4.063043594360352,0.95909583568573
1682351611542211000,3.481211181640625,-0.4473114013671875,-3.8595213890075684,0.9524926543235779
1682351611552210000,3.4912099609375,-0.7637853622436523,-3.665025234222412,0.9844638109207153
1682351611562208500,3.50120849609375,-0.9525251388549805,-3.5070688724517822,1.013710618019104
1682351611572207400,3.511207275390625,-1.038424015045166,-3.4222593307495117,1.0069940090179443
1682351611582206000,3.5212060546875,-1.1632118225097656,-3.3161964416503906,0.9290382862091064
1682351611592204800,3.531204833984375,-1.1235909461975098,-3.2241370677948,0.7854523658752441
1682351611602203600,3.54120361328125,-0.9796433448791504,-3.1410574913024902,0.6572771072387695
1682351611612202500,3.551202392578125,-0.731532096862793,-3.0722765922546387,0.681220293045044
1682351611622201000,3.561201171875,-0.47242069244384766,-3.0165512561798096,0.7546035051345825
1682351611632200200,3.5712001953125,-0.11318111419677734,-2.9463109970092773,0.8407109379768372
1682351611642199000,3.581198974609375,0.24602890014648438,-2.873929500579834,0.8850391507148743
1682351611652198000,3.591197998046875,0.2298259735107422,-2.8549256324768066,0.8597635626792908
1682351611662196700,3.60119677734375,0.8424243927001953,-2.9189014434814453,0.8029756546020508
1682351611672195600,3.611195556640625,1.2227725982666016,-2.9228129386901855,0.7626171708106995
1682351611682194400,3.6211943359375,1.5297794342041016,-2.9853291511535645,0.7609155774116516
1682351611692193300,3.631193359375,1.6445884704589844,-3.0077266693115234,0.7540861964225769
1682351611702192000,3.641192138671875,1.7334327697753906,-2.9414007663726807,0.7571294903755188
1682351611712191000,3.65119091796875,1.7933788299560547,-2.8235254287719727,0.8233283162117004
1682351611722189800,3.66118994140625,1.9066171646118164,-2.767059326171875,1.026620864868164
1682351611732188700,3.671188720703125,2.057323455810547,-2.7839772701263428,1.30623197555542
1682351611742187500,3.6811875,2.171156883239746,-2.8517019748687744,1.4656875133514404
1682351611752186400,3.691186279296875,2.2346458435058594,-2.92254638671875,1.480656623840332
1682351611762185200,3.701185302734375,2.2102432250976562,-2.9537339210510254,1.345151424407959
1682351611772184000,3.71118408203125,2.0935068130493164,-2.919135332107544,1.0991568565368652
1682351611782183000,3.721182861328125,1.9892253875732422,-2.875469923019409,0.8736006617546082
1682351611792181800,3.731181640625,2.0329360961914062,-2.807405948638916,0.6516729593276978
1682351611802180600,3.7411806640625,2.094583511352539,-2.697580337524414,0.5814752578735352
1682351611812179500,3.751179443359375,2.1047096252441406,-2.63059401512146,0.6554237008094788
1682351611822178300,3.76117822265625,2.178891181945801,-2.5838756561279297,0.7341315150260925
1682351611832177200,3.77117724609375,2.3498096466064453,-2.5420727729797363,0.7677426934242249
1682351611842176000,3.781176025390625,2.5344924926757812,-2.6493077278137207,0.8413527011871338
1682351611852174800,3.7911748046875,2.701519012451172,-2.8287084102630615,0.8674654364585876
1682351611862173700,3.801173583984375,2.822577476501465,-2.99222993850708,0.8104612231254578
1682351611872172500,3.811172607421875,2.915581703186035,-3.0621063709259033,0.6130391359329224
1682351611882171400,3.82117138671875,3.02504825592041,-3.0515780448913574,0.4256380796432495
1682351611892170200,3.831170166015625,3.0514326095581055,-3.1152100563049316,0.3485724925994873
1682351611902169000,3.841169189453125,3.022324562072754,-3.1451737880706787,0.35415470600128174
1682351611912168000,3.85116796875,2.8504838943481445,-3.151442289352417,0.3807108402252197
1682351611922166800,3.861166748046875,2.570775032043457,-3.1559231281280518,0.4411662817001343
1682351611932165400,3.871165283203125,2.2442359924316406,-3.1157021522521973,0.48334556818008423
1682351611942164200,3.881164306640625,1.796940803527832,-3.017514705657959,0.4824676513671875
1682351611952162800,3.891162841796875,1.336472511291504,-2.885605812072754,0.4224013090133667
1682351611962161700,3.90116162109375,0.7740011215209961,-2.829744815826416,0.4221978187561035
1682351611972160300,3.91116015625,0.16457557678222656,-2.8039450645446777,0.5448497533798218
1682351611982159000,3.9211591796875,-0.3796424865722656,-2.7927393913269043,0.6730640530586243
1682351611992158000,3.931157958984375,-0.7407641410827637,-2.734912872314453,0.7386922836303711
1682351612002156500,3.941156494140625,-0.9407405853271484,-2.71405029296875,0.8658567070960999
1682351612012155400,3.9511552734375,-0.8270664215087891,-2.6753790378570557,0.9776419401168823
1682351612022154200,3.961154296875,-0.5702009201049805,-2.741769790649414,1.203918218612671
1682351612032152800,3.97115283203125,-0.27687549591064453,-2.9568092823028564,1.5071767568588257
1682351612042151700,3.981151611328125,0.060530662536621094,-3.2297260761260986,1.7987600564956665
1682351612052150300,3.991150390625,0.394927978515625,-3.4839320182800293,2.020981788635254
1682351612062149000,4.001149169921875,0.9094009399414062,-3.6575803756713867,1.9372360706329346
1682351612072148000,4.01114794921875,1.2048711776733398,-3.736485481262207,1.723816156387329
1682351612082146600,4.021146484375,1.2269630432128906,-3.815183162689209,1.3764634132385254
1682351612092145400,4.0311455078125,1.0620737075805664,-3.8828868865966797,0.9763878583908081
1682351612102144000,4.04114404296875,0.9030618667602539,-3.8254942893981934,0.6388771533966064
1682351612112142800,4.051142822265625,0.6751832962036133,-3.80271053314209,0.42714786529541016
1682351612122141700,4.0611416015625,0.3405771255493164,-3.680164337158203,0.3515312671661377
1682351612132140300,4.071140380859375,-0.009298324584960938,-3.512378215789795,0.3181062936782837
1682351612142139100,4.08113916015625,-0.36229801177978516,-3.2835724353790283,0.3056994676589966
1682351612152138000,4.091137939453125,-0.6354274749755859,-3.0127620697021484,0.3413606882095337
1682351612162136600,4.101136474609375,-0.7759499549865723,-2.7337794303894043,0.46409666538238525
1682351612172135400,4.111135498046875,-0.9178619384765625,-2.5952367782592773,0.6254472732543945
1682351612182134300,4.12113427734375,-0.9777255058288574,-2.556209087371826,0.6884561777114868
1682351612192132900,4.1311328125,-0.9607558250427246,-2.5268216133117676,0.6880860328674316
1682351612202131700,4.141131591796875,-0.8985509872436523,-2.4913110733032227,0.6304147243499756
1682351612212130300,4.15113037109375,-0.6857304573059082,-2.5015969276428223,0.5365473031997681
1682351612222129200,4.161129150390625,-0.48697566986083984,-2.531141757965088,0.5865472555160522
1682351612232128000,4.1711279296875,-0.28531646728515625,-2.481626033782959,0.6643867492675781
1682351612242126600,4.181126708984375,0.0033597946166992188,-2.450904130935669,0.7171388864517212
1682351612252125400,4.19112548828125,0.2935218811035156,-2.402830123901367,0.8298509120941162
1682351612262124000,4.2011240234375,0.5325984954833984,-2.3658838272094727,0.9102113842964172
1682351612272123000,4.211122802734375,0.7782707214355469,-2.3383285999298096,0.974453866481781
1682351612282121700,4.221121826171875,0.9904422760009766,-2.3019871711730957,0.9537609219551086
1682351612292120300,4.231120361328125,1.1576061248779297,-2.3009321689605713,0.931844174861908
1682351612302119200,4.241119140625,1.254241943359375,-2.3103561401367188,0.8947592377662659
1682351612312117800,4.25111767578125,1.2611541748046875,-2.3186097145080566,0.7936575412750244
1682351612322116600,4.26111669921875,1.254918098449707,-2.2972750663757324,0.6491838693618774
1682351612332115200,4.271115234375,1.2595272064208984,-2.3043200969696045,0.46285438537597656
1682351612342113800,4.28111376953125,1.2867450714111328,-2.296858310699463,0.29070186614990234
1682351612352112600,4.291112548828125,1.3146095275878906,-2.2916083335876465,0.20038950443267822
1682351612362111200,4.301111328125,1.3405771255493164,-2.33896541595459,0.22934091091156006
1682351612372110000,4.311110107421875,1.4245376586914062,-2.3600969314575195,0.3845783472061157
1682351612382108700,4.321108642578125,1.511305809020996,-2.273186206817627,0.4773373603820801
1682351612392107500,4.331107421875,1.579197883605957,-2.245075225830078,0.5469591617584229
1682351612402106000,4.341106201171875,1.6142683029174805,-2.2348759174346924,0.5406968593597412
1682351612412105000,4.35110498046875,1.6576509475708008,-2.2545549869537354,0.5634565353393555
1682351612422103800,4.361103759765625,1.7088537216186523,-2.2603235244750977,0.6383945941925049
1682351612432102400,4.371102294921875,1.8664360046386719,-2.3288092613220215,0.8093814849853516
1682351612442468600,4.381468505859375,2.182377815246582,-2.453479766845703,0.9778803586959839
1682351612452467500,4.391467529296875,2.7141246795654297,-2.620821952819824,0.9999066591262817
1682351612462466000,4.401466064453125,3.2961320877075195,-2.7787981033325195,0.9034556746482849
1682351612472465000,4.41146484375,3.7316770553588867,-2.9290709495544434,0.7125917673110962
1682351612482463500,4.42146337890625,4.01031494140625,-3.2203636169433594,0.43656861782073975
1682351612492462300,4.43146240234375,3.9278688430786133,-3.524801254272461,0.32827162742614746
1682351612502461200,4.441461181640625,3.599287986755371,-3.742666006088257,0.19381535053253174
1682351612512460000,4.4514599609375,3.007046699523926,-3.7369797229766846,-0.0009943246841430664
1682351612522458600,4.461458740234375,2.307699203491211,-3.6441850662231445,-0.09826886653900146
1682351612532457500,4.47145751953125,1.6257829666137695,-3.5293314456939697,-0.11309754848480225
1682351612542456000,4.4814560546875,0.9651165008544922,-3.393516778945923,-0.07176434993743896
1682351612552455000,4.491454833984375,0.2924480438232422,-3.2789363861083984,-0.05703592300415039
1682351612562453800,4.501453857421875,-0.2004718780517578,-3.242159843444824,-0.029524803161621094
1682351612572452400,4.511452392578125,-0.4729137420654297,-3.246155261993408,0.01667308807373047
1682351612582451200,4.521451171875,-0.5206308364868164,-3.249001979827881,0.09534668922424316
1682351612592449800,4.53144970703125,-0.3154001235961914,-3.3311917781829834,0.2345348596572876
1682351612602448600,4.54144873046875,0.0141754150390625,-3.483400821685791,0.39320850372314453
1682351612612447200,4.551447265625,0.3408994674682617,-3.7146008014678955,0.630908727645874
1682351612622446000,4.561446044921875,0.6517972946166992,-3.9661366939544678,0.8546674251556396
1682351612632445000,4.57144482421875,0.8775253295898438,-4.110775470733643,1.0247331857681274
1682351612642443800,4.58144384765625,1.1228017807006836,-4.141704559326172,1.1381070613861084
1682351612652442400,4.5914423828125,1.295659065246582,-4.173844337463379,1.2302016019821167
1682351612662441500,4.60144140625,1.4182615280151367,-4.209286689758301,1.235855221748352
1682351612672440300,4.6114404296875,1.464920997619629,-4.243737697601318,1.1987775564193726
1682351612682439400,4.621439453125,1.4293889999389648,-4.197149753570557,1.0545299053192139
1682351612692438300,4.631438232421875,1.2864255905151367,-4.117366313934326,0.9285540580749512
1682351612702437000,4.64143701171875,0.9820175170898438,-3.983278274536133,0.8823555111885071
1682351612712436200,4.651436279296875,0.5050582885742188,-3.8118083477020264,0.8905683159828186
1682351612722435000,4.66143505859375,-0.057808876037597656,-3.642915725708008,0.9202932715415955
1682351612732434200,4.67143408203125,-0.7383184432983398,-3.461667537689209,1.0267657041549683
1682351612742433300,4.681433349609375,-1.356180191040039,-3.2204222679138184,1.1028424501419067
1682351612752432400,4.691432373046875,-1.8394546508789062,-3.0498123168945312,1.1493430137634277
1682351612762431500,4.701431396484375,-2.0656700134277344,-2.870067596435547,1.1968446969985962
1682351612772430300,4.711430419921875,-2.1348042488098145,-2.7691292762756348,1.123835563659668
1682351612782429400,4.721429443359375,-2.0021567344665527,-2.695010185241699,0.928265392780304
1682351612792428500,4.731428466796875,-1.7271442413330078,-2.681638240814209,0.7384957075119019
1682351612802427600,4.741427734375,-1.4575672149658203,-2.6490981578826904,0.6547487378120422
1682351612812426800,4.7514267578125,-1.1471915245056152,-2.5949132442474365,0.6367946863174438
1682351612822425600,4.761425537109375,-0.7713923454284668,-2.4937198162078857,0.6521856188774109
1682351612832424700,4.7714248046875,-0.41620540618896484,-2.4320077896118164,0.7247872948646545
1682351612842423800,4.781423828125,-0.1006937026977539,-2.388339042663574,0.8115097880363464
1682351612852423000,4.7914228515625,0.2477855682373047,-2.335029363632202,0.8827832341194153
1682351612862422000,4.801422119140625,0.5772867202758789,-2.261141777038574,0.9518604874610901
1682351612872420900,4.8114208984375,1.0075139999389648,-2.2457938194274902,0.9536131024360657
1682351612882420000,4.821419921875,1.370682716369629,-2.305556058883667,1.0214283466339111
1682351612892419000,4.831419189453125,1.6434850692749023,-2.427229881286621,1.0503194332122803
1682351612902418200,4.841418212890625,1.7742729187011719,-2.5331976413726807,1.095261812210083
1682351612912417300,4.851417236328125,1.7827682495117188,-2.6501011848449707,1.1542956829071045
1682351612922416400,4.86141650390625,1.7475872039794922,-2.6736538410186768,1.2075002193450928
1682351612932415500,4.87141552734375,1.729757308959961,-2.785153865814209,1.2108701467514038
1682351612942414300,4.881414306640625,1.7686443328857422,-2.8544301986694336,1.2184618711471558
1682351612952413400,4.891413330078125,1.877227783203125,-2.909702777862549,1.0529475212097168
1682351612962412300,4.901412353515625,2.1008052825927734,-2.9762938022613525,0.8072247505187988
1682351612972411100,4.9114111328125,2.28439998626709,-3.0481667518615723,0.5658285021781921
1682351612982410000,4.921409912109375,2.4481563568115234,-3.032118558883667,0.3296282887458801
1682351612992408800,4.931408935546875,2.528453826904297,-2.9386863708496094,0.17397093772888184
1682351613002407700,4.94140771484375,2.3777618408203125,-2.7685017585754395,0.09112775325775146
1682351613012406500,4.951406494140625,2.1523818969726562,-2.617260456085205,0.2225944995880127
1682351613022405400,4.9614052734375,1.9480276107788086,-2.5620222091674805,0.5741720795631409
1682351613032404000,4.971404052734375,1.978022575378418,-2.5898077487945557,0.796634316444397
1682351613042402800,4.98140283203125,2.1485471725463867,-2.702676296234131,0.9743350744247437
1682351613052401400,4.9914013671875,2.4654417037963867,-2.8400704860687256,1.0898690223693848
1682351613062400300,5.001400146484375,2.7711095809936523,-3.02768611907959,1.1207925081253052
1682351613072398800,5.01139892578125,3.079347610473633,-3.1330859661102295,1.0741547346115112
1682351613082397700,5.021397705078125,3.305866241455078,-3.1946916580200195,1.018050193786621
1682351613092396300,5.031396240234375,3.3992176055908203,-3.2795839309692383,0.9710150957107544
1682351613102395100,5.04139501953125,3.3085508346557617,-3.308300256729126,0.9962880611419678
1682351613112393700,5.051393798828125,2.916499137878418,-3.2602410316467285,0.9658613204956055
1682351613122392600,5.061392578125,2.2298707962036133,-3.116140842437744,0.9130655527114868
1682351613132391400,5.071391357421875,1.3986053466796875,-2.931882381439209,0.8901355266571045
1682351613142390000,5.08139013671875,0.6069087982177734,-2.745302200317383,0.8796219229698181
1682351613152388900,5.091388916015625,-0.006122589111328125,-2.657555341720581,0.9168151021003723
1682351613162387700,5.1013876953125,-0.5038700103759766,-2.674345016479492,0.9885843992233276
1682351613172386300,5.11138623046875,-0.6594696044921875,-2.7550830841064453,1.123482346534729
1682351613182385200,5.12138525390625,-0.5208654403686523,-2.8242390155792236,1.1988736391067505
1682351613192383700,5.1313837890625,-0.21976280212402344,-2.947314977645874,1.4342288970947266
1682351613202382600,5.141382568359375,0.12169456481933594,-3.185605525970459,1.7311599254608154
1682351613212381400,5.15138134765625,0.43125343322753906,-3.4375715255737305,1.9691550731658936
1682351613222380000,5.161380126953125,0.6319246292114258,-3.589888095855713,2.0301849842071533
1682351613232379000,5.17137890625,0.7681674957275391,-3.6607275009155273,1.9843615293502808
1682351613242377700,5.181377685546875,0.7565736770629883,-3.702857494354248,1.8416396379470825
1682351613252376300,5.191376220703125,0.5902318954467773,-3.735565423965454,1.6467745304107666
1682351613262375200,5.201375244140625,0.2956857681274414,-3.672790288925171,1.436556100845337
1682351613272374000,5.2113740234375,-0.050045013427734375,-3.5631520748138428,1.268419623374939
1682351613282372600,5.22137255859375,-0.3726320266723633,-3.4244654178619385,1.1440000534057617
1682351613292371500,5.231371337890625,-0.6914491653442383,-3.219125509262085,1.0495829582214355
1682351613302370000,5.2413701171875,-1.0240745544433594,-3.011540412902832,0.9683879017829895
1682351613312369000,5.251368896484375,-1.2873830795288086,-2.8732335567474365,0.9378678202629089
1682351613322367700,5.26136767578125,-1.450922966003418,-2.7723441123962402,0.894025981426239
